date,open,high,low,close,volume,oi,vwap
2020-07-20 09:25:00,247.20,252.10,238.00,252.10,73780,487160,231.07
2020-07-20 09:26:00,252.15,273.30,252.15,268.00,157120,486020,234.61
2020-07-20 09:27:00,269.40,298.95,267.05,292.40,161660,486020,239.50
2020-07-20 09:28:00,292.00,318.95,291.70,310.65,154620,486020,245.41
2020-07-20 09:29:00,312.65,321.00,308.35,311.95,113560,473720,249.76
2020-07-20 09:30:00,312.25,327.00,311.40,315.70,121820,473720,254.14
2020-07-20 09:31:00,314.00,316.00,292.30,295.50,110020,473720,256.86
2020-07-20 09:32:00,293.35,303.00,293.35,295.20,58160,490820,258.05
2020-07-20 09:33:00,295.10,310.90,294.60,305.70,72580,490820,259.57
2020-07-20 09:34:00,304.25,312.45,300.15,303.20,59940,490820,260.85
2020-07-20 09:35:00,303.00,315.00,303.00,314.20,73280,499600,262.44
2020-07-20 09:36:00,313.55,318.05,307.75,308.45,80340,499600,264.16
2020-07-20 09:37:00,311.00,314.80,303.65,308.15,46660,499600,265.05
2020-07-20 09:38:00,307.40,313.35,302.10,311.90,49020,504980,265.90
2020-07-20 09:39:00,313.35,313.35,297.90,300.15,53400,504980,266.70
2020-07-20 09:40:00,300.50,305.30,289.00,301.20,60320,504980,267.42
2020-07-20 09:41:00,300.90,307.95,298.70,300.10,43920,511640,268.01
2020-07-20 09:42:00,301.15,301.15,291.80,296.60,36220,511640,268.39
2020-07-20 09:43:00,295.05,298.70,283.75,287.90,52060,511640,268.80
2020-07-20 09:44:00,288.20,303.25,284.00,300.50,96420,520280,269.70
2020-07-20 09:45:00,300.70,304.45,296.15,303.70,62060,520280,270.39
2020-07-20 09:46:00,303.00,310.75,298.50,308.05,74840,520280,271.35
2020-07-20 09:47:00,308.55,356.00,308.55,340.00,178080,518580,274.95
2020-07-20 09:48:00,337.70,368.50,336.00,357.05,144800,518580,278.42
2020-07-20 09:49:00,355.20,364.05,350.10,353.00,63300,518580,279.89
2020-07-20 09:50:00,353.05,358.80,346.15,357.20,56040,507240,281.09
2020-07-20 09:51:00,357.65,360.65,347.20,350.70,60800,507240,282.38
2020-07-20 09:52:00,348.80,359.00,347.10,348.00,45560,507240,283.30
2020-07-20 09:53:00,349.75,352.75,341.65,346.80,50680,518240,284.23
2020-07-20 09:54:00,347.00,349.20,341.15,342.30,30360,518240,284.74
2020-07-20 09:55:00,340.65,349.60,340.60,348.20,27780,518240,285.21
2020-07-20 09:56:00,347.50,353.00,334.40,335.80,50800,530100,286.03
2020-07-20 09:57:00,333.70,347.65,333.70,347.65,23160,530100,286.39
2020-07-20 09:58:00,346.60,353.55,345.55,348.95,31680,530100,286.93
2020-07-20 09:59:00,348.55,349.00,335.95,335.95,27940,534480,287.35
2020-07-20 10:00:00,334.85,339.65,326.60,328.30,63540,534480,288.10
2020-07-20 10:01:00,328.85,328.85,304.10,326.15,89040,534480,288.76
2020-07-20 10:02:00,326.95,349.10,325.65,349.10,59000,551640,289.46
