date,open,high,low,close,volume,oi,vwap,8,9
2020-07-04 10:18:00,13.00,13.00,13.00,13.00,20,5840,,,
2020-07-04 10:29:00,14.15,14.15,14.15,14.15,20,5820,,,
2020-07-04 11:22:00,11.05,11.05,11.00,11.00,40,5800,,,
2020-07-04 11:48:00,12.50,12.50,12.50,12.50,20,5780,,,
2020-07-04 11:49:00,12.50,12.50,12.50,12.50,20,5780,,,
2020-07-04 12:30:00,11.15,11.15,11.10,11.10,60,5760,,,
2020-07-04 12:53:00,12.00,12.00,12.00,12.00,20,5740,,,
2020-07-04 13:01:00,12.00,12.00,12.00,12.00,20,5720,,,
2020-07-04 13:41:00,11.30,11.30,11.30,11.30,20,5700,,,
2020-07-04 13:42:00,12.00,12.00,12.00,12.00,300,5700,,,
2020-07-04 14:19:00,12.50,12.50,12.50,12.50,20,5400,,,
2020-07-04 14:28:00,13.95,13.95,13.95,13.95,20,5400,,,
2020-07-04 14:51:00,20.00,20.00,20.00,20.00,80,5400,,,
2020-07-04 15:26:00,12.05,12.05,12.05,12.05,20,5420,,,
2020-08-04 09:55:00,25.00,25.00,25.00,25.00,20,5420,,,
2020-08-04 09:57:00,24.00,24.00,24.00,24.00,20,5420,,,
2020-08-04 10:11:00,23.00,23.00,23.00,23.00,20,5420,,,
2020-08-04 10:16:00,23.00,23.00,23.00,23.00,20,5440,,,
2020-08-04 10:22:00,22.80,22.80,22.80,22.80,20,5440,,,
2020-08-04 10:26:00,20.00,20.00,20.00,20.00,20,5460,,,
2020-08-04 10:31:00,20.00,20.00,20.00,20.00,20,5460,,,
2020-08-04 11:05:00,17.00,17.00,17.00,17.00,80,5440,,,
2020-08-04 11:06:00,15.05,15.05,15.05,15.05,140,5440,,,
2020-08-04 11:50:00,15.25,15.25,15.25,15.25,20,5440,,,
2020-08-04 12:13:00,19.00,19.00,19.00,19.00,20,5440,,,
2020-08-04 12:51:00,15.05,15.05,15.05,15.05,20,5460,,,
2020-08-04 14:32:00,15.05,15.05,15.05,15.05,40,5480,,,
2020-08-04 14:53:00,15.05,15.05,15.05,15.05,40,5500,,,
2020-08-04 14:56:00,15.05,15.05,15.05,15.05,100,5500,,,
2020-08-04 15:23:00,16.05,16.05,16.00,16.00,60,5500,,,
2020-08-04 15:29:01,15.05,15.05,15.05,15.05,20,5520,,,
2020-09-04 09:22:00,15.05,15.05,15.05,15.05,20,5500,,,
2020-09-04 11:52:00,12.55,12.55,12.55,12.55,20,5500,,,
2020-09-04 14:37:00,13.05,13.05,13.05,13.05,20,5500,,,
2020-09-04 14:51:00,13.05,13.05,13.00,13.00,40,5500,,,
2020-04-13 09:20:00,15.00,15.00,15.00,15.00,20,5540,,,
2020-04-13 09:39:00,11.00,11.00,11.00,11.00,20,5560,,,
2020-04-13 10:07:00,11.00,11.00,11.00,11.00,20,5540,,,
2020-04-13 12:48:00,10.40,10.40,10.40,10.40,120,5540,,,
2020-04-13 13:55:00,9.40,9.40,9.40,9.40,40,5540,,,
2020-04-13 14:33:00,12.00,12.00,12.00,12.00,20,5500,,,
2020-04-13 14:34:00,12.00,12.00,12.00,12.00,20,5500,,,
2020-04-13 14:35:00,12.00,12.00,12.00,12.00,20,5500,,,
2020-04-13 15:18:00,10.00,10.00,10.00,10.00,120,5500,,,
2020-04-15 09:48:00,5.00,5.00,5.00,5.00,20,5380,,,
2020-04-15 11:44:00,15.00,15.00,15.00,15.00,100,5360,,,
2020-04-15 12:07:00,13.00,13.00,13.00,13.00,20,5460,,,
2020-04-15 15:28:00,8.05,8.05,8.05,8.05,20,5480,,,
2020-04-16 09:49:00,6.55,6.55,6.55,6.55,20,5460,,,
2020-04-16 10:07:00,8.00,8.00,8.00,8.00,20,5460,,,
2020-04-16 10:24:00,9.00,9.00,9.00,9.00,40,5440,,,
2020-04-16 10:58:00,9.00,9.00,9.00,9.00,20,5400,,,
2020-04-16 12:53:00,8.90,8.90,8.90,8.90,140,5380,,,
2020-04-16 12:57:00,11.80,11.80,11.80,11.80,20,5240,,,
